date,Max,Avg,Min,State
2020/3/29,82,75.5,70,Hawaii
2020/3/29,54,47.6,43,Idaho
2020/3/29,62,53.6,46,Illinois
2020/3/29,65,59.2,52,Indiana
2020/3/29,56,46.2,38,Iowa
2020/3/29,69,54.7,43,Kansas
2020/3/29,72,64.2,56,Kentucky
2020/3/29,80,72.4,66,Louisiana
2020/3/29,47,36.6,33,Maine
2020/3/29,60,53.1,50,Maryland
2020/3/29,43,40.7,39,Massachusetts
2020/3/29,57,48.5,42,Michigan
2020/3/29,49,39.1,33,Minnesota
2020/3/29,77,67.7,58,Mississippi 
2020/3/29,66,55.7,47,Missouri
2020/3/29,58,42.4,28,Montana
2020/3/29,66,51,39,Nebraska 
2020/3/29,55,43.7,36,Nevada
2020/3/29,44,41.4,38,New Hampshire
2020/3/29,50,47.5,45,New Jersey
2020/3/29,59,44.3,30,New Mexico
2020/3/29,47,45.5,45,New York
2020/3/29,86,77.1,69,North Carolina
2020/3/29,60,42.9,27,North Dakota
2020/3/29,68,64.5,57,Ohio
2020/3/29,68,54.6,41,Oklahoma
2020/3/29,58,49.8,46,Oregon
2020/3/29,49,38.9,29,Wyoming
2020/3/29,49,43,39,Wisconsin
2020/3/29,78,71.7,64,West Virginia
2020/3/29,55,48.7,46,Washington
2020/3/29,86,64.5,54,Virginia
2020/3/29,48,44.9,40,Vermont
2020/3/29,53,45.5,37,Utah
2020/3/29,79,64.2,48,Texas
2020/3/29,75,67.9,58,Tennessee
2020/3/29,62,44.3,28,South Dakota
2020/3/29,86,76.6,68,South Carolina
2020/3/29,46,44.2,42,Rhode Island
2020/3/29,53,49.6,47,Pennsylvania
2020/3/30,82,67.9,59,Alabama
2020/3/30,28,24.8,22,Alaska
2020/3/30,77,66.1,53,Arizona 
2020/3/30,59,54.6,51, Arkansas
2020/3/30,65,56,49,California
2020/3/30,58,45.4,34,Colorado
2020/3/30,45,41.1,39,Connecticut 
2020/3/30,63,53,46,Delaware
2020/3/30,87,71.2,61,Florida
2020/3/30,74,66.6,60,Georgia
2020/3/30,81,75.6,73,Hawaii
2020/3/30,54,48.7,43,Idaho
2020/3/30,65,51.5,36,Illinois
2020/3/30,59,50.1,42,Indiana
2020/3/30,64,49.4,33,Iowa
2020/3/30,69,55,40,Kansas
2020/3/30,62,53.8,47,Kentucky
2020/3/30,82,72.4,63,Louisiana
2020/3/30,35,32.8,31,Maine
2020/3/30,72,58.4,53,Maryland
2020/3/30,42,39.7,37,Massachusetts
2020/3/30,42,39.8,38,Michigan
2020/3/30,60,46.1,32,Minnesota
2020/3/30,75,65.1,58,Mississippi 
2020/3/30,67,56.3,44,Missouri
2020/3/30,57,44.6,32,Montana
2020/3/30,71,53,31,Nebraska 
2020/3/30,57,47.1,35,Nevada
2020/3/30,42,38.5,36,New Hampshire
2020/3/30,54,48,44,New Jersey
2020/3/30,60,46.5,34,New Mexico
2020/3/30,49,45.7,42,New York
2020/3/30,76,69.3,63,North Carolina
2020/3/30,65,47.6,30,North Dakota
2020/3/30,55,47.7,44,Ohio
2020/3/30,62,52.3,49,Oklahoma
2020/3/30,49,46.2,43,Oregon
2020/3/30,55,40.8,28,Wyoming
2020/3/30,56,44.8,39,Wisconsin
2020/3/30,66,59.2,48,West Virginia
2020/3/30,50,44.2,40,Washington
2020/3/30,73,65,55,Virginia
2020/3/30,45,40.7,37,Vermont
2020/3/30,57,48.7,41,Utah
2020/3/30,72,67.5,63,Texas
2020/3/30,65,59.2,47,Tennessee
2020/3/30,67,50.1,36,South Dakota
2020/3/30,80,69.8,60,South Carolina
2020/3/30,45,41.8,39,Rhode Island
2020/3/30,61,53,49,Pennsylvania
2020/3/31,73,64,50,Alabama
2020/3/31,33,25.8,19,Alaska
2020/3/31,78,68.3,57,Arizona 
2020/3/31,65,53.2,49, Arkansas
2020/3/31,71,58.8,50,California
2020/3/31,66,51.5,33,Colorado
2020/3/31,50,40.6,35,Connecticut 
2020/3/31,48,46.5,43,Delaware
2020/3/31,84,70.6,61,Florida
2020/3/31,64,56.9,50,Georgia
2020/3/31,80,74.5,70,Hawaii
2020/3/31,52,43.8,39,Idaho
2020/3/31,51,44.5,36,Illinois
2020/3/31,43,41,39,Indiana
2020/3/31,62,50.2,40,Iowa
2020/3/31,68,57.1,46,Kansas
2020/3/31,48,43.7,40,Kentucky
2020/3/31,76,69.9,53,Louisiana
2020/3/31,43,34.3,28,Maine
2020/3/31,53,48.6,43,Maryland
2020/3/31,40,35.7,33,Massachusetts
2020/3/31,41,38.1,36,Michigan
2020/3/31,54,44.5,34,Minnesota
2020/3/31,70,62.3,47,Mississippi 
2020/3/31,65,55.3,48,Missouri
2020/3/31,43,32.3,23,Montana
2020/3/31,71,57.8,45,Nebraska 
2020/3/31,62,53.3,47,Nevada
2020/3/31,51,38.7,33,New Hampshire
2020/3/31,46,43,40,New Jersey
2020/3/31,67,49.2,31,New Mexico
2020/3/31,48,44.1,41,New York
2020/3/31,63,52.9,46,North Carolina
2020/3/31,61,49.2,37,North Dakota
2020/3/31,46,42.8,40,Ohio
2020/3/31,64,52.9,48,Oklahoma
2020/3/31,51,43.6,40,Oregon
2020/3/31,62,48.3,36,Wyoming
2020/3/31,39,36.6,31,Wisconsin
2020/3/31,49,43.7,41,West Virginia
2020/3/31,50,43.2,39,Washington
2020/3/31,56,48.7,44,Virginia
2020/3/31,49,41,35,Vermont
2020/3/31,67,58.1,51,Utah
2020/3/31,71,63.9,52,Texas
2020/3/31,56,50.4,47,Tennessee
2020/3/31,67,53.2,42,South Dakota
2020/3/31,68,59.1,52,South Carolina
2020/3/31,47,39.1,32,Rhode Island
2020/3/31,49,46.6,44,Pennsylvania
2020/4/1,72,58,45,Alabama
2020/4/1,39,27,15,Alaska
2020/4/1,85,73,61,Arizona 
2020/4/1,71,58.1,44, Arkansas
2020/4/1,66,50.9,43,California
2020/4/1,68,51.3,37,Colorado
2020/4/1,53,41.9,30,Connecticut 
2020/4/1,56,46.4,41,Delaware
2020/4/1,72,60.4,50,Florida
2020/4/1,60,51,42,Georgia
2020/4/1,81,73.9,68,Hawaii
2020/4/1,45,37.8,31,Idaho
2020/4/1,57,46,33,Illinois
2020/4/1,52,44.9,40,Indiana
2020/4/1,65,50.7,38,Iowa
2020/4/1,73,59.4,44,Kansas
2020/4/1,53,43.8,39,Kentucky
2020/4/1,74,60.6,46,Louisiana
2020/4/1,43,37.3,31,Maine
2020/4/1,56,47,41,Maryland
2020/4/1,43,37.3,31,Massachusetts
2020/4/1,49,42.6,39,Michigan
2020/4/1,55,45.4,34,Minnesota
2020/4/1,73,57.7,42,Mississippi 
2020/4/1,68,53.9,40,Missouri
2020/4/1,22,17.3,14,Montana
2020/4/1,77,60.9,41,Nebraska 
2020/4/1,58,48,36,Nevada
2020/4/1,48,40.5,30,New Hampshire
2020/4/1,53,43.9,38,New Jersey
2020/4/1,70,55.7,41,New Mexico
2020/4/1,55,45.5,39,New York
2020/4/1,58,48.7,44,North Carolina
2020/4/1,42,30.4,20,North Dakota
2020/4/1,50,43.6,40,Ohio
2020/4/1,70,57.1,45,Oklahoma
2020/4/1,47,41,38,Oregon
2020/4/1,63,42.4,27,Wyoming
2020/4/1,53,42.3,31,Wisconsin
2020/4/1,46,43.2,41,West Virginia
2020/4/1,51,43.4,39,Washington
2020/4/1,54,46.3,42,Virginia
2020/4/1,47,37,26,Vermont
2020/4/1,56,44.5,34,Utah
2020/4/1,77,62.3,46,Texas
2020/4/1,59,49.4,40,Tennessee
2020/4/1,55,38.2,24,South Dakota
2020/4/1,62,54.1,48,South Carolina
2020/4/1,45,38.9,32,Rhode Island
2020/4/1,55,46,42,Pennsylvania
2020/4/2,73,58,43,Alabama
2020/4/2,40,29.3,17,Alaska
2020/4/2,83,71.3,59,Arizona 
2020/4/2,75,63.2,52, Arkansas
2020/4/2,68,54.2,42,California
2020/4/2,39,24.5,16,Colorado
2020/4/2,53,44,36,Connecticut 
2020/4/2,60,49.7,37,Delaware
2020/4/2,75,59.8,46,Florida
2020/4/2,69,54.6,41,Georgia
2020/4/2,82,74.6,67,Hawaii
2020/4/2,47,36.7,26,Idaho
2020/4/2,64,53.7,40,Illinois
2020/4/2,61,50,36,Indiana
2020/4/2,61,54.3,45,Iowa
2020/4/2,69,58.1,37,Kansas
2020/4/2,59,47.9,34,Kentucky
2020/4/2,77,65.4,53,Louisiana
2020/4/2,44,40,36,Maine
2020/4/2,62,52.2,40,Maryland
2020/4/2,46,41.6,39,Massachusetts
2020/4/2,59,47.2,35,Michigan
2020/4/2,60,53,46,Minnesota
2020/4/2,73,61.5,49,Mississippi 
2020/4/2,74,62,51,Missouri
2020/4/2,37,22.4,13,Montana
2020/4/2,63,39.5,25,Nebraska 
2020/4/2,51,39.9,26,Nevada
2020/4/2,46,41.8,40,New Hampshire
2020/4/2,56,47.3,37,New Jersey
2020/4/2,70,55.3,38,New Mexico
2020/4/2,58,49.2,40,New York
2020/4/2,65,54.3,41,North Carolina
2020/4/2,19,16.1,13,North Dakota
2020/4/2,59,48,37,Ohio
2020/4/2,69,59.9,46,Oklahoma
2020/4/2,49,42.3,36,Oregon
2020/4/2,25,15.7,8,Wyoming
2020/4/2,62,49.4,34,Wisconsin
2020/4/2,59,49.6,40,West Virginia
2020/4/2,50,42.8,37,Washington
2020/4/2,65,54.6,44,Virginia
2020/4/2,42,38.8,36,Vermont
2020/4/2,43,36.4,32,Utah
2020/4/2,72,66,60,Texas
2020/4/2,67,53.3,39,Tennessee
2020/4/2,23,17.7,15,South Dakota
2020/4/2,67,55.6,43,South Carolina
2020/4/2,54,44.7,40,Rhode Island
2020/4/2,61,50.2,38,Pennsylvania
2020/4/3,79,62.8,47,Alabama
2020/4/3,33,28.2,20,Alaska
2020/4/3,83,71.3,58,Arizona 
2020/4/3,69,62.1,56, Arkansas
2020/4/3,68,53.3,39,California
2020/4/3,41,26.7,15,Colorado
2020/4/3,53,46.8,41,Connecticut 
2020/4/3,58,51.7,47,Delaware
2020/4/3,77,63.1,47,Florida
2020/4/3,78,63,48,Georgia
2020/4/3,80,74.5,69,Hawaii
2020/4/3,51,41.3,33,Idaho
2020/4/3,70,56.2,40,Illinois
2020/4/3,68,57,48,Indiana
2020/4/3,43,31.6,28,Iowa
2020/4/3,37,31.1,29,Kansas
2020/4/3,66,52.9,36,Kentucky
2020/4/3,80,68.5,57,Louisiana
2020/4/3,47,43,39,Maine
2020/4/3,63,54.6,47,Maryland
2020/4/3,45,43.2,40,Massachusetts
2020/4/3,62,48.7,35,Michigan
2020/4/3,44,29.6,26,Minnesota
2020/4/3,75,64.4,57,Mississippi 
2020/4/3,61,48.6,36,Missouri
2020/4/3,43,31.9,19,Montana
2020/4/3,37,28,23,Nebraska 
2020/4/3,59,44.1,29,Nevada
2020/4/3,48,45.3,40,New Hampshire
2020/4/3,57,49.9,45,New Jersey
2020/4/3,63,49.1,35,New Mexico
2020/4/3,52,49.6,46,New York
2020/4/3,72,57.9,44,North Carolina
2020/4/3,27,18.2,11,North Dakota
2020/4/3,65,51,34,Ohio
2020/4/3,42,34.4,30,Oklahoma
2020/4/3,50,38.7,31,Oregon
2020/4/3,37,20.6,9,Wyoming
2020/4/3,66,49.3,36,Wisconsin
2020/4/3,67,53,36,West Virginia
2020/4/3,49,42.2,39,Washington
2020/4/3,71,57.3,44,Virginia
2020/4/3,50,44.7,40,Vermont
2020/4/3,51,40.5,29,Utah
2020/4/3,74,65.1,48,Texas
2020/4/3,74,59.6,43,Tennessee
2020/4/3,24,17.6,13,South Dakota
2020/4/3,76,58.6,40,South Carolina
2020/4/3,46,45,42,Rhode Island
2020/4/3,57,50.6,46,Pennsylvania
2020/4/4,83,68.6,54,Alabama
2020/4/4,42,30.4,18,Alaska
2020/4/4,83,71.8,57,Arizona 
2020/4/4,58,54.5,51, Arkansas
2020/4/4,56,51.5,46,California
2020/4/4,59,42.8,26,Colorado
2020/4/4,57,49.3,44,Connecticut 
2020/4/4,56,51.7,48,Delaware
2020/4/4,85,68.3,53,Florida
2020/4/4,76,66.5,56,Georgia
2020/4/4,83,76.3,70,Hawaii
2020/4/4,59,45,31,Idaho
2020/4/4,47,39.6,35,Illinois
2020/4/4,58,50.9,45,Indiana
2020/4/4,49,35.4,26,Iowa
2020/4/4,51,37.9,29,Kansas
2020/4/4,70,57.8,43,Kentucky
2020/4/4,79,68.4,62,Louisiana
2020/4/4,54,42.5,36,Maine
2020/4/4,57,53.5,47,Maryland
2020/4/4,43,40.7,39,Massachusetts
2020/4/4,52,44.9,39,Michigan
2020/4/4,44,31.8,20,Minnesota
2020/4/4,69,63.5,58,Mississippi 
2020/4/4,42,36.9,33,Missouri
2020/4/4,46,35.1,30,Montana
2020/4/4,51,35,26,Nebraska 
2020/4/4,56,44,33,Nevada
2020/4/4,55,46.8,41,New Hampshire
2020/4/4,57,50.9,47,New Jersey
2020/4/4,63,49,34,New Mexico
2020/4/4,60,50.9,46,New York
2020/4/4,71,57,39,North Carolina
2020/4/4,37,25.2,8,North Dakota
2020/4/4,69,55,38,Ohio
2020/4/4,43,38.5,35,Oklahoma
2020/4/4,48,42.1,37,Oregon
2020/4/4,54,38.3,19,Wyoming
2020/4/4,51,37.5,29,Wisconsin
2020/4/4,71,56.1,38,West Virginia
2020/4/4,54,44.6,35,Washington
2020/4/4,60,52.5,44,Virginia
2020/4/4,55,46,38,Vermont
2020/4/4,62,47.8,33,Utah
2020/4/4,53,48.7,46,Texas
2020/4/4,76,66.7,58,Tennessee
2020/4/4,56,34.4,12,South Dakota
2020/4/4,79,64,51,South Carolina
2020/4/4,52,44.1,39,Rhode Island
2020/4/4,58,51.6,47,Pennsylvania
2020/4/5,82,70.1,61,Alabama
2020/4/5,43,34.1,21,Alaska
2020/4/5,84,72.3,59,Arizona 
2020/4/5,72,60.1,48, Arkansas
2020/4/5,56,51.6,47,California
2020/4/5,68,53.4,37,Colorado
2020/4/5,59,50.9,45,Connecticut 
2020/4/5,66,57.5,47,Delaware
2020/4/5,80,69.3,62,Florida
2020/4/5,79,68.3,60,Georgia
2020/4/5,81,76.5,70,Hawaii
2020/4/5,61,49.3,43,Idaho
2020/4/5,60,47.8,35,Illinois
2020/4/5,55,46.8,42,Indiana
2020/4/5,61,48.3,34,Iowa
2020/4/5,61,48.1,38,Kansas
2020/4/5,69,58.6,50,Kentucky
2020/4/5,82,70,62,Louisiana
2020/4/5,51,43.1,37,Maine
2020/4/5,68,58.3,50,Maryland
2020/4/5,54,44.9,39,Massachusetts
2020/4/5,54,40.9,33,Michigan
2020/4/5,56,43.2,29,Minnesota
2020/4/5,81,67.5,58,Mississippi 
2020/4/5,54,45.5,40,Missouri
2020/4/5,59,42.2,29,Montana
2020/4/5,62,45.4,23,Nebraska 
2020/4/5,50,43,35,Nevada
2020/4/5,56,49.2,42,New Hampshire
2020/4/5,66,51.1,41,New Jersey
2020/4/5,66,52.6,35,New Mexico
2020/4/5,62,52.8,47,New York
2020/4/5,73,59.7,47,North Carolina
2020/4/5,45,34,23,North Dakota
2020/4/5,55,49.9,41,Ohio
2020/4/5,66,49.9,40,Oklahoma
2020/4/5,63,50.3,42,Oregon
2020/4/5,62,47.8,28,Wyoming
2020/4/5,55,41.1,29,Wisconsin
2020/4/5,75,60.3,49,West Virginia
2020/4/5,55,48.1,44,Washington
2020/4/5,71,54.9,40,Virginia
2020/4/5,55,48.1,39,Vermont
2020/4/5,67,57.3,47,Utah
2020/4/5,67,59.3,51,Texas
2020/4/5,80,64.8,51,Tennessee
2020/4/5,66,48.3,31,South Dakota
2020/4/5,80,65.9,53,South Carolina
2020/4/5,50,45.3,41,Rhode Island
2020/4/5,67,56.1,45,Pennsylvania
2020/4/6,85,71.3,55,Alabama
2020/4/6,42,37.4,33,Alaska
2020/4/6,84,71.5,59,Arizona 
2020/4/6,77,65.3,53, Arkansas
2020/4/6,57,48.5,38,California
2020/4/6,73,58.6,43,Colorado
2020/4/6,63,52.3,40,Connecticut 
2020/4/6,67,58.4,49,Delaware
2020/4/6,84,67.3,54,Florida
2020/4/6,82,70,58,Georgia
2020/4/6,80,75.1,72,Hawaii
2020/4/6,62,51.6,40,Idaho
2020/4/6,69,55.3,41,Illinois
2020/4/6,67,55.3,42,Indiana
2020/4/6,65,55.9,45,Iowa
2020/4/6,70,62.3,52,Kansas
2020/4/6,70,57.9,48,Kentucky
2020/4/6,84,72.4,60,Louisiana
2020/4/6,56,45.7,38,Maine
2020/4/6,70,59.9,48,Maryland
2020/4/6,61,51.1,44,Massachusetts
2020/4/6,61,49,35,Michigan
2020/4/6,60,50.7,44,Minnesota
2020/4/6,78,69.6,60,Mississippi 
2020/4/6,72,59.9,48,Missouri
2020/4/6,61,47.5,35,Montana
2020/4/6,75,61.1,53,Nebraska 
2020/4/6,46,36.9,31,Nevada
2020/4/6,61,51.7,43,New Hampshire
2020/4/6,64,55.2,48,New Jersey
2020/4/6,69,53.8,34,New Mexico
2020/4/6,66,55.8,48,New York
2020/4/6,81,64.7,52,North Carolina
2020/4/6,62,45.5,31,North Dakota
2020/4/6,65,51.5,35,Ohio
2020/4/6,69,63.3,58,Oklahoma
2020/4/6,61,50.7,43,Oregon
2020/4/6,69,51.2,34,Wyoming
2020/4/6,59,48.6,34,Wisconsin
2020/4/6,70,58,50,West Virginia
2020/4/6,58,50.2,40,Washington
2020/4/6,73,61.5,51,Virginia
2020/4/6,57,47,34,Vermont
2020/4/6,62,57.7,54,Utah
2020/4/6,78,68.7,59,Texas
2020/4/6,83,68.2,54,Tennessee
2020/4/6,78,57.3,39,South Dakota
2020/4/6,84,70.2,55,South Carolina
2020/4/6,62,49.7,39,Rhode Island
2020/4/6,65,54.8,46,Pennsylvania
2020/4/7,80,69.1,65,Alabama
2020/4/7,40,35.5,32,Alaska
2020/4/7,84,72.1,57,Arizona 
2020/4/7,77,68.2,62, Arkansas
2020/4/7,65,52.6,41,California
2020/4/7,72,58.8,44,Colorado
2020/4/7,66,54.9,44,Connecticut 
2020/4/7,62,54.3,45,Delaware
2020/4/7,84,71.3,59,Florida
2020/4/7,77,68.4,62,Georgia
2020/4/7,82,75.8,69,Hawaii
2020/4/7,65,52.3,40,Idaho
2020/4/7,80,70.5,61,Illinois
2020/4/7,78,67.9,57,Indiana
2020/4/7,82,66.7,57,Iowa
2020/4/7,82,68.7,59,Kansas
2020/4/7,75,65.8,56,Kentucky
2020/4/7,84,76.1,69,Louisiana
2020/4/7,56,44.3,34,Maine
2020/4/7,71,59.3,48,Maryland
2020/4/7,62,52.1,47,Massachusetts
2020/4/7,71,55.9,45,Michigan
2020/4/7,69,54.9,49,Minnesota
2020/4/7,81,73.5,66,Mississippi 
2020/4/7,82,70.8,63,Missouri
2020/4/7,62,50.8,42,Montana
2020/4/7,87,62.8,50,Nebraska 
2020/4/7,55,44.5,36,Nevada
2020/4/7,62,50.5,35,New Hampshire
2020/4/7,66,54.6,41,New Jersey
2020/4/7,70,54.8,36,New Mexico
2020/4/7,65,57.4,54,New York
2020/4/7,83,66.2,53,North Carolina
2020/4/7,63,49.3,36,North Dakota
2020/4/7,76,61.7,51,Ohio
2020/4/7,85,69.4,62,Oklahoma
2020/4/7,61,49.7,39,Oregon
2020/4/7,65,50.2,34,Wyoming
2020/4/7,75,57.9,49,Wisconsin
2020/4/7,79,64.5,52,West Virginia
2020/4/7,55,47.6,40,Washington
2020/4/7,82,63.1,51,Virginia
2020/4/7,59,47.8,34,Vermont
2020/4/7,63,54,49,Utah
2020/4/7,86,74.9,68,Texas
2020/4/7,81,71.2,63,Tennessee
2020/4/7,73,56.5,43,South Dakota
2020/4/7,85,73.3,63,South Carolina
2020/4/7,66,55,47,Rhode Island
2020/4/7,68,56.9,44,Pennsylvania
2020/4/8,84,73.3,65,Alabama
2020/4/8,41,36,34,Alaska
2020/4/8,81,69,58,Arizona 
2020/4/8,84,72.9,65, Arkansas
2020/4/8,62,54.3,47,California
2020/4/8,68,53.5,40,Colorado
2020/4/8,58,49,45,Connecticut 
2020/4/8,75,62.4,52,Delaware
2020/4/8,88,76.5,68,Florida
2020/4/8,80,69.2,62,Georgia
2020/4/8,81,74.4,70,Hawaii
2020/4/8,70,55,41,Idaho
2020/4/8,86,66.4,50,Illinois
2020/4/8,78,66.7,54,Indiana
2020/4/8,70,58,45,Iowa
2020/4/8,88,63.1,50,Kansas
2020/4/8,78,68.9,61,Kentucky
2020/4/8,84,77.8,72,Louisiana
2020/4/8,53,40.8,29,Maine
2020/4/8,77,65.1,56,Maryland
2020/4/8,48,44.9,42,Massachusetts
2020/4/8,66,52.7,46,Michigan
2020/4/8,55,48.9,38,Minnesota
2020/4/8,82,76.4,73,Mississippi 
2020/4/8,87,67.4,52,Missouri
2020/4/8,62,41.9,27,Montana
2020/4/8,73,56,40,Nebraska 
2020/4/8,65,52.2,36,Nevada
2020/4/8,58,49.8,45,New Hampshire
2020/4/8,71,56.4,47,New Jersey
2020/4/8,71,54.7,36,New Mexico
2020/4/8,62,53.7,49,New York
2020/4/8,83,68.2,58,North Carolina
2020/4/8,47,42.4,33,North Dakota
2020/4/8,73,61.9,54,Ohio
2020/4/8,89,71.4,53,Oklahoma
2020/4/8,70,53.4,35,Oregon
2020/4/8,57,46.2,34,Wyoming
2020/4/8,59,47.9,42,Wisconsin
2020/4/8,71,62.2,55,West Virginia
2020/4/8,62,50.9,40,Washington
2020/4/8,81,66.2,56,Virginia
2020/4/8,52,43.9,37,Vermont
2020/4/8,69,55.9,42,Utah
2020/4/8,89,78.5,72,Texas
2020/4/8,84,72.4,63,Tennessee
2020/4/8,54,45.6,33,South Dakota
2020/4/8,85,73.9,61,South Carolina
2020/4/8,55,47.9,43,Rhode Island
2020/4/8,72,61.2,50,Pennsylvania
2020/4/9,85,73.2,67,Alabama
2020/4/9,41,36.7,30,Alaska
2020/4/9,72,63.2,54,Arizona 
2020/4/9,72,65.4,59, Arkansas
2020/4/9,64,55.2,51,California
2020/4/9,57,44.7,32,Colorado
2020/4/9,50,45.9,40,Connecticut 
2020/4/9,67,54.1,45,Delaware
2020/4/9,93,81.7,75,Florida
2020/4/9,78,67.9,62,Georgia
2020/4/9,81,74.4,67,Hawaii
2020/4/9,71,55.8,41,Idaho
2020/4/9,55,46.4,37,Illinois
2020/4/9,53,44.9,35,Indiana
2020/4/9,51,41,32,Iowa
2020/4/9,61,50.4,38,Kansas
2020/4/9,57,52.5,41,Kentucky
2020/4/9,86,75.8,66,Louisiana
2020/4/9,42,36.4,32,Maine
2020/4/9,70,55.9,46,Maryland
2020/4/9,48,45,42,Massachusetts
2020/4/9,48,37.6,32,Michigan
2020/4/9,40,34.4,30,Minnesota
2020/4/9,81,74.9,67,Mississippi 
2020/4/9,59,50.3,39,Missouri
2020/4/9,68,48.5,30,Montana
2020/4/9,56,42.3,28,Nebraska 
2020/4/9,56,50.8,45,Nevada
2020/4/9,48,42.6,37,New Hampshire
2020/4/9,64,52.1,43,New Jersey
2020/4/9,71,56.8,43,New Mexico
2020/4/9,58,52.8,48,New York
2020/4/9,80,66.7,57,North Carolina
2020/4/9,42,31.5,23,North Dakota
2020/4/9,56,49.7,38,Ohio
2020/4/9,68,61.6,54,Oklahoma
2020/4/9,76,57.8,41,Oregon
2020/4/9,54,40.1,27,Wyoming
2020/4/9,44,38.8,33,Wisconsin
2020/4/9,60,55.5,43,West Virginia
2020/4/9,68,55.8,43,Washington
2020/4/9,78,63.6,51,Virginia
2020/4/9,49,44.2,39,Vermont
2020/4/9,66,54.4,45,Utah
2020/4/9,91,74.5,67,Texas
2020/4/9,68,61.3,54,Tennessee
2020/4/9,40,33.5,23,South Dakota
2020/4/9,87,76.1,67,South Carolina
2020/4/9,51,45.9,41,Rhode Island
2020/4/9,61,51.5,37,Pennsylvania
2020/4/10,69,60.7,44,Alabama
2020/4/10,44,34.9,27,Alaska
2020/4/10,77,65.8,53,Arizona 
2020/4/10,58,52,45, Arkansas
2020/4/10,72,58.3,45,California
2020/4/10,72,56.5,37,Colorado
2020/4/10,48,42.9,35,Connecticut 
2020/4/10,51,44.7,40,Delaware
2020/4/10,75,67.8,57,Florida
2020/4/10,63,57.2,48,Georgia
2020/4/10,82,75.9,70,Hawaii
2020/4/10,70,58.8,46,Idaho
2020/4/10,56,43.6,30,Illinois
2020/4/10,50,40.4,32,Indiana
2020/4/10,52,40.8,25,Iowa
2020/4/10,57,45.1,27,Kansas
2020/4/10,50,40.5,32,Kentucky
2020/4/10,73,65.6,58,Louisiana
2020/4/10,37,33.4,32,Maine
2020/4/10,50,45.5,41,Maryland
2020/4/10,47,42,39,Massachusetts
2020/4/10,43,35.5,31,Michigan
2020/4/10,48,39,29,Minnesota
2020/4/10,66,60,47,Mississippi 
2020/4/10,55,43.6,30,Missouri
2020/4/10,67,50.5,36,Montana
2020/4/10,57,40.2,18,Nebraska 
2020/4/10,63,50,36,Nevada
2020/4/10,47,41.1,38,New Hampshire
2020/4/10,48,43.2,39,New Jersey
2020/4/10,67,53.1,39,New Mexico
2020/4/10,49,44.2,40,New York
2020/4/10,61,53.1,44,North Carolina
2020/4/10,59,42.3,26,North Dakota
2020/4/10,44,39,33,Ohio
2020/4/10,67,55.3,42,Oklahoma
2020/4/10,70,54.9,40,Oregon
2020/4/10,68,53.3,33,Wyoming
2020/4/10,49,39.4,30,Wisconsin
2020/4/10,48,41.3,37,West Virginia
2020/4/10,63,53.3,45,Washington
2020/4/10,55,49.7,44,Virginia
2020/4/10,39,37.5,35,Vermont
2020/4/10,63,53.3,43,Utah
2020/4/10,74,67.6,64,Texas
2020/4/10,58,48.6,39,Tennessee
2020/4/10,61,42.6,24,South Dakota
2020/4/10,67,60.1,42,South Carolina
2020/4/10,50,42.6,38,Rhode Island
2020/4/10,47,42.6,39,Pennsylvania
2020/4/11,75,57.7,40,Alabama
2020/4/11,48,35.2,24,Alaska
2020/4/11,70,63.5,57,Arizona 
2020/4/11,68,54.3,42, Arkansas
2020/4/11,67,56.5,49,California
2020/4/11,69,56,37,Colorado
2020/4/11,51,43.6,37,Connecticut 
2020/4/11,59,47,35,Delaware
2020/4/11,76,61,46,Florida
2020/4/11,71,56.8,41,Georgia
2020/4/11,83,77.1,72,Hawaii
2020/4/11,64,53.2,43,Idaho
2020/4/11,64,54.1,44,Illinois
2020/4/11,62,51.1,40,Indiana
2020/4/11,61,49.8,42,Iowa
2020/4/11,80,65.4,51,Kansas
2020/4/11,61,47.3,32,Kentucky
2020/4/11,79,65.8,52,Louisiana
2020/4/11,40,37.4,35,Maine
2020/4/11,61,49.3,37,Maryland
2020/4/11,51,44.3,38,Massachusetts
2020/4/11,56,44.1,29,Michigan
2020/4/11,61,47.4,35,Minnesota
2020/4/11,75,59.8,45,Mississippi 
2020/4/11,63,54.3,46,Missouri
2020/4/11,43,29,21,Montana
2020/4/11,73,55.2,41,Nebraska 
2020/4/11,71,55.8,39,Nevada
2020/4/11,50,43.4,36,New Hampshire
2020/4/11,54,44.9,36,New Jersey
2020/4/11,67,50.8,30,New Mexico
2020/4/11,55,47.8,40,New York
2020/4/11,67,50.8,34,North Carolina
2020/4/11,41,36.8,31,North Dakota
2020/4/11,56,44,30,Ohio
2020/4/11,72,60.5,51,Oklahoma
2020/4/11,63,51.6,44,Oregon
2020/4/11,58,40.4,20,Wyoming
2020/4/11,58,48.4,38,Wisconsin
2020/4/11,63,46.8,30,West Virginia
2020/4/11,59,49.7,45,Washington
2020/4/11,64,50.7,36,Virginia
2020/4/11,46,38.7,34,Vermont
2020/4/11,66,56.1,47,Utah
2020/4/11,78,69.4,56,Texas
2020/4/11,69,54.3,37,Tennessee
2020/4/11,45,36.5,31,South Dakota
2020/4/11,73,55.4,36,South Carolina
2020/4/11,52,43.8,36,Rhode Island
2020/4/11,55,45.3,38,Pennsylvania
